,Brand,Model,stars,comment
714,Apple,Apple iPhone 11 Pro Max (512GB) - Gold,5.0 out of 5 stars,"









  
  
    
  Decent packaging and shipping 👍 Upgraded from an iPhone X and I reckon its definitely worth it 😊 Size matters, no pun intended, and you can instantly feel the difference b/w a 5.7 inch screen and a 6.5 inch 🤓 If you have an iPhone X or earlier model, you should definitely consider upgrading. For iPhone XS Max, you are better off waiting for next year model as its touted to undergo some radical changes (5G, USB-C, Touch ID comeback and notch less design perhaps). No 5G in this model but doesn't make a difference, at least in India, as even the 5G spectrum has not been auctioned yet 😝  WiFi performance is better than iPhone X as this model supports 11ax protocol 🤗 And by the way, if you are stuck for choice b/w Gold and Midnight Green, go for Gold and thank me later ✨

  
"
715,Apple,Apple iPhone 11 Pro Max (512GB) - Gold,1.0 out of 5 stars,"









  
  
    
  i LOST MY KIDNEYS.

  
"
716,Apple,Apple iPhone 11 Pro Max (512GB) - Gold,1.0 out of 5 stars,"









  
  
    
   11 Pro Max 256 GB phone hanged last 12 hours continues

  
"
717,Apple,Apple iPhone 11 Pro Max (512GB) - Gold,1.0 out of 5 stars,"









  
  
    
  I will rate one start for this product. My experience of using this phone for one week is sub-par, multiple times in this one week this phone hanged. Many time even home screen was hanged( i have installed only five additional apps quora, amazon, facebook, whatsapp and google maps). Please refrain from purchasing this phone. It is waste of money.

  
"
718,Apple,Apple iPhone 11 Pro Max (512GB) - Gold,5.0 out of 5 stars,"









  
  
    
  I was using iPhone XS Max, but now after having iPhone 11 Pro Max - I can say it is fabulous and outstanding. Perfect as always, performance is too good.Night mode is better than any available camera, Pixel 4 XL, Mate 30 Pro and Note 10+.This device is unbeatable (until next iPhone).

  
"
719,Apple,Apple iPhone 11 Pro Max (512GB) - Gold,5.0 out of 5 stars,"









  
  
    
  In love with it

  
"
720,Apple,Apple iPhone 11 Pro Max (512GB) - Gold,5.0 out of 5 stars,"









  
  
    
  I Love the iPhone Pro Max, purchased from Amazon IN, on Oct 14th 2019. This space grey 64 GB base model was delivered to me on Oct 19th. Here are my objective views about this phone:What I didnt like:1. Obviously the price tag. At Rs. 1,09099.00 is a major deterrent when it comes to decide on buying a phone.2. The base model should certainly begin at 128 GB or higher. 64 GB is not gonna be enough when storing 4K videos.3. Optical zoom in camera is still 2X, where as Android phones already have 5X zooms.Now about what I love in this phone:1. The Camera. That is the main reason I upgraded from iPhone X to 11 Pro Max. The Ultrawide lens, the improved telephoto lens, night mode, improved portrait options, all give exceptional results. The snaps taken by this phone could compete with some of the most professional DSLRs. 4K video recording support on front camera is an additional bonus.2. Battery Life. All the reviews have been right about this. I used to charge my iPhone X every night, whereas for the same amount of usage, now I have to charge the 11 Prod max once in 2 nights.3. Display. I was already a big fan of the 5.8' OLED display on the iPhone X. At 6.5' , 11 Pro Max offers the best OLED display I have come across smartphones.4. Face ID is faster. The apps and the interface work smoothly as ever.5. iOS 13, though still needs fixes, is a wonderful operating system. Dark mode is a welcome change.Overall, this is a beast. Admire Apple for catching up with its android counterparts on several of the features. The 11 Pro Max is definitely a phone for amateur & professional photographers.

  
"
721,Apple,Apple iPhone 11 Pro Max (512GB) - Gold,1.0 out of 5 stars,"









  
  
    
  Switch on and off button is not working, looks like given used phone in new box

  
"
722,Apple,Apple iPhone 11 (64GB) - White,1.0 out of 5 stars,"









  
  
    
  May be my first negative review about the product & Amazon both. I was much elated to receive the iPhone 11 so fast, next day of dispatch i.e. 28/09/19, but the thing I got started heating up every now and then. Contacted Applecare, just to be consoled that it's quite normal. As it continued, tried to return the product by speaking to Amazon customer support but in vain. Some body called me back to convey that only Apple will decide which one to take back. Why is then Amazon took up the sacred duty of selling such an item which they can't exchange/ have no control ? The product developed new issues like proximity sensor malfunction and last but most importantly loosing mobile network every other minute(even had two software updates). It was handed over to the Apple ASP as the return window closed on 10/10/19 (what use it was for??) and diagnosed as having issues and has further been sent to Apple repair facility at Bengaluru. So I'm here w/out my first iPhone after using it(suffering for??) just a little over 2 weeks and the CREDIT GOES TO AMAZON !! Bravo, keep it up Amazon.

  
"
723,Apple,Apple iPhone 11 (64GB) - White,1.0 out of 5 stars,"









  
  
    
  Please do not buy expensive product like iphone from Amazon, i had very bad exp, the charger cord was missing and had sound quality issues. Amazon initial told charger doesn't come in box and when i challenged it they asked reimburse the cord amount, but i requested a replacement, after some days they called me and informed that they dont take responsibility of missing items, and 10 day replacement policy they dont follow, you can read the email conversation attached  here where i mentioned every thing, i have the call recordings as well. At last they denied the phone replacement and even to provide the missing cord. For any damage or quality issues they said amazon is not responsible.

  
"
724,Apple,Apple iPhone 11 (64GB) - White,5.0 out of 5 stars,"









  
  
    
  Awesome Phone. Nice upgrade from iPhone 6s to iPhone 11. Love this beautiful phone.

  
"
725,Apple,Apple iPhone 11 (64GB) - White,5.0 out of 5 stars,"









  
  
    
  The iPhone design is good and the camera quality is awesome. You can also take pictures in wide angles and the image quality is awesome.Phone got delivered at 9am on 28th September (I pre-order it on 27th September at 3am in the morning), I got my phone before the delivery date with nice and secured packaging.The overall look of the phone is premium and face unlocking is fast. I grabbed this phone with HDFC 6K Instant Discount Offer at Just 64K (128 GB Variant).Cons:1. The phone is great but if you use ""in the box"" accessories like ""EarPods with Lighting Connector"", then you might feel a little pain in your ears.2. The phone comes with 5W charger which charge your phone slowly. I recommend you to prefer using 18W charger.Well, I've never tried the iPhone before and I'm using this for the first time (Yes, I'm already using other apple products like MacBook Air & Pro).But the product is great and I'm just lovin it.

  
"
726,Apple,Apple iPhone 11 (64GB) - White,1.0 out of 5 stars,"









  
  
    
  My Phone is Producing Too Much Heat Even Didn’t Put Sim , Never used more than Half an hour And It’s producing too much heat.. Totally Disappointed With Amazon. Now they are saying To Go Icare services( After Calling to customer care several times) Amazon can’t do anything For this . Worst Experience with Amazon. No one would like to repair new phone 😢 Better Go for shop To buy apple products .

  
"
727,Apple,Apple iPhone 11 (64GB) - White,1.0 out of 5 stars,"









  
  
    
  Bought the mobile from appario retail ltd. Mobile is heating up within seconds and also camera modes aren’t working properly. Particularly in portrait mode, the stage light and mono options aren’t working properly.  i raised the same to apple customer care they confirmed that its not software issue. But the amazon customer care told me that they need a job card and report from apple service center. The nearest service center is located at 210km from my place, imagine the amount of strain and how much its going to cost. Before you buy anything from this seller just google it and u can find numerous complaints on this seller. What ever they sell u will find defective products only. There is a thread on this sellers dubious deals in quora. Please be safe and don’t regret after.

  
"
728,Apple,Apple iPhone 11 (64GB) - White,1.0 out of 5 stars,"









  
  
    
  Defective product,got heat up within 5 minutes of starting. Need to return  fastVery very bad experience

  
"
729,Apple,Apple iPhone 11 (64GB) - White,1.0 out of 5 stars,"









  
  
    
  The product i got was defective . The face id is not working and the back camera is also not working. There is a lot of hassle to get it exchanged. The apple service centre is also not of much help as the product is from amazon. Please buy phones from apple store to get the right product .

  
"
730,Apple,Apple iPhone 11 (64GB) - White,5.0 out of 5 stars,"









  
  
    
  In my opinion, don’t  think much about the phone , just get it . I am attaching night-mode on and off pictures. Check the differencePros-1. Best Camera2. Best Security3. Long day Battery Life4. Touch ID improved5. Its an iPhone after all . 😍6. Best Night-mode support7. Best Processors A13 Bionic ChipCons-1. Display could have been OLED in this price but if doesn’t matter . This retina lcd is really awesome.2. Slightly bulky and weighty - if u r shifting from iPhone 7 or 83. Thick bezelsGuys , I am both Samsung as well as iPhone fan. But this price range I would suggest you to order iPhone 11. Its really a great deal.And if u r a long time iPhone user . Then this will be really great for you.Got for it Guys !!!

  
"
731,Apple,Apple iPhone 11 (64GB) - White,1.0 out of 5 stars,"









  
  
    
  Just after i switched it on, it started producing so much heating even i cant hold it by hand. Later i tried YouTube, game, normal browsing and it has the same excessive heating issue. Seems defective piece. I need refund asap. I have not paid 70k for a defective phone. I am feeling like got scammed.

  
"
